
[+] General Parameters:
Training data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts
Test data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/test_sts
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	MAP
Test metric:	MAP
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data


Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/train_sts]... [Done.]            
(149 ranked lists, 44700 entries read)

Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/test_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/lmco.com/foldsSAME/test_sts]... [Done.]            
(19 ranked lists, 5700 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | MAP-T     | MAP-V     | 
---------------------------------
1       | 0.4966    | 
2       | 0.5091    | 
3       | 0.5038    | 
4       | 0.5031    | 
5       | 0.497     | 
6       | 0.4969    | 
7       | 0.4969    | 
8       | 0.4969    | 
9       | 0.4969    | 
10      | 0.4949    | 
11      | 0.5001    | 
12      | 0.4998    | 
13      | 0.5014    | 
14      | 0.503     | 
15      | 0.512     | 
16      | 0.5391    | 
17      | 0.5644    | 
18      | 0.5669    | 
19      | 0.5673    | 
20      | 0.5673    | 
21      | 0.5677    | 
22      | 0.5756    | 
23      | 0.5809    | 
24      | 0.5884    | 
25      | 0.587     | 
26      | 0.5896    | 
27      | 0.6026    | 
28      | 0.6057    | 
29      | 0.6048    | 
30      | 0.6088    | 
31      | 0.6095    | 
32      | 0.6098    | 
33      | 0.6098    | 
34      | 0.6142    | 
35      | 0.6162    | 
36      | 0.6155    | 
37      | 0.6175    | 
38      | 0.6234    | 
39      | 0.6298    | 
40      | 0.6309    | 
41      | 0.6327    | 
42      | 0.6359    | 
43      | 0.6377    | 
44      | 0.6375    | 
45      | 0.6394    | 
46      | 0.6413    | 
47      | 0.6489    | 
48      | 0.6522    | 
49      | 0.6526    | 
50      | 0.6534    | 
51      | 0.6541    | 
52      | 0.6596    | 
53      | 0.6612    | 
54      | 0.6625    | 
55      | 0.6654    | 
56      | 0.6682    | 
57      | 0.668     | 
58      | 0.6693    | 
59      | 0.6714    | 
60      | 0.6739    | 
61      | 0.6823    | 
62      | 0.6751    | 
63      | 0.6886    | 
64      | 0.6881    | 
65      | 0.6888    | 
66      | 0.6893    | 
67      | 0.6894    | 
68      | 0.6907    | 
69      | 0.6916    | 
70      | 0.6921    | 
71      | 0.693     | 
72      | 0.6951    | 
73      | 0.6997    | 
74      | 0.7009    | 
75      | 0.706     | 
76      | 0.7063    | 
77      | 0.7064    | 
78      | 0.7093    | 
79      | 0.7093    | 
80      | 0.71      | 
81      | 0.7121    | 
82      | 0.718     | 
83      | 0.7178    | 
84      | 0.7178    | 
85      | 0.7212    | 
86      | 0.7213    | 
87      | 0.7211    | 
88      | 0.7202    | 
89      | 0.7203    | 
90      | 0.7237    | 
91      | 0.7239    | 
92      | 0.7239    | 
93      | 0.7261    | 
94      | 0.7256    | 
95      | 0.7253    | 
96      | 0.7269    | 
97      | 0.7267    | 
98      | 0.7279    | 
99      | 0.7287    | 
100     | 0.7291    | 
101     | 0.7289    | 
102     | 0.7289    | 
103     | 0.7291    | 
104     | 0.7282    | 
105     | 0.729     | 
106     | 0.7293    | 
107     | 0.7291    | 
108     | 0.7293    | 
109     | 0.7294    | 
110     | 0.7296    | 
111     | 0.7295    | 
112     | 0.7304    | 
113     | 0.7294    | 
114     | 0.7295    | 
115     | 0.7296    | 
116     | 0.7296    | 
117     | 0.7296    | 
118     | 0.7304    | 
119     | 0.7296    | 
120     | 0.7296    | 
121     | 0.7302    | 
122     | 0.7295    | 
123     | 0.7297    | 
124     | 0.731     | 
125     | 0.7308    | 
126     | 0.735     | 
127     | 0.7358    | 
128     | 0.7359    | 
129     | 0.7359    | 
130     | 0.7378    | 
131     | 0.7378    | 
132     | 0.7378    | 
133     | 0.7386    | 
134     | 0.7386    | 
135     | 0.7386    | 
136     | 0.7378    | 
137     | 0.7386    | 
138     | 0.7386    | 
139     | 0.7375    | 
140     | 0.7392    | 
141     | 0.7384    | 
142     | 0.7385    | 
143     | 0.7393    | 
144     | 0.7404    | 
145     | 0.742     | 
146     | 0.742     | 
147     | 0.742     | 
148     | 0.7404    | 
149     | 0.7404    | 
150     | 0.7362    | 
151     | 0.742     | 
152     | 0.7409    | 
153     | 0.7365    | 
154     | 0.7399    | 
155     | 0.7414    | 
