
[+] General Parameters:
Training data:	/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/train_ots
Test data:	/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/test_ots
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	MAP
Test metric:	MAP
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data


Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/train_ots]: 0... 
Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/train_ots]... [Done.]            
(21 ranked lists, 6300 entries read)

Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/test_ots]: 0... 
Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/test_ots]: 0... 
Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/test_ots]: 0... 
Reading feature file [/data1/wschaible/dyldo/DyLDO_l2r/EvalData/L2R_Evaluation/kanzaki.com/foldsSAME/test_ots]... [Done.]            
(92 ranked lists, 27600 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | MAP-T     | MAP-V     | 
---------------------------------
1       | 0.8981    | 
2       | 0.9315    | 
3       | 0.9315    | 
4       | 0.9315    | 
5       | 0.9315    | 
6       | 0.9315    | 
7       | 0.9315    | 
8       | 0.9315    | 
9       | 0.9315    | 
10      | 0.9397    | 
11      | 0.9397    | 
12      | 0.9569    | 
13      | 0.9489    | 
14      | 0.9685    | 
15      | 0.9685    | 
16      | 0.9685    | 
17      | 0.9685    | 
18      | 0.9685    | 
19      | 0.9685    | 
20      | 0.9685    | 
21      | 0.9685    | 
22      | 0.9685    | 
23      | 0.9685    | 
24      | 0.9709    | 
25      | 0.9709    | 
26      | 0.9709    | 
27      | 0.9709    | 
28      | 0.9709    | 
29      | 0.9471    | 
30      | 0.9511    | 
31      | 0.9511    | 
32      | 0.9511    | 
33      | 0.9511    | 
34      | 0.9511    | 
35      | 0.9511    | 
36      | 0.9511    | 
37      | 0.9511    | 
38      | 0.9511    | 
39      | 0.9511    | 
40      | 0.9511    | 
41      | 0.9511    | 
42      | 0.9511    | 
43      | 0.959     | 
44      | 0.9511    | 
45      | 0.959     | 
46      | 0.9511    | 
47      | 0.959     | 
48      | 0.9511    | 
49      | 0.9511    | 
50      | 0.9683    | 
51      | 0.9683    | 
52      | 0.9511    | 
53      | 0.9683    | 
54      | 0.9511    | 
55      | 0.9643    | 
56      | 0.9643    | 
57      | 0.9511    | 
58      | 0.959     | 
59      | 0.9683    | 
60      | 0.9881    | 
61      | 0.9749    | 
62      | 0.9802    | 
63      | 0.9669    | 
64      | 0.9802    | 
65      | 0.9669    | 
66      | 0.9802    | 
67      | 0.9802    | 
68      | 0.9669    | 
69      | 0.9802    | 
70      | 0.9802    | 
71      | 0.9669    | 
72      | 0.9802    | 
73      | 0.9802    | 
74      | 0.9802    | 
75      | 0.9669    | 
76      | 0.9802    | 
77      | 0.9802    | 
78      | 0.9802    | 
79      | 0.9802    | 
80      | 0.9669    | 
81      | 0.9802    | 
82      | 0.9802    | 
83      | 0.9802    | 
84      | 0.9802    | 
85      | 0.9802    | 
86      | 0.9749    | 
87      | 0.9802    | 
88      | 0.9802    | 
89      | 0.9802    | 
90      | 0.9802    | 
91      | 0.9802    | 
92      | 0.9802    | 
93      | 0.9802    | 
94      | 0.9802    | 
95      | 0.9802    | 
96      | 0.9802    | 
97      | 0.9802    | 
98      | 0.9802    | 
99      | 0.9802    | 
100     | 0.9802    | 
101     | 0.9802    | 
102     | 0.9802    | 
103     | 0.9802    | 
104     | 0.9802    | 
105     | 0.9802    | 
106     | 0.9802    | 
107     | 0.9802    | 
108     | 0.9802    | 
109     | 0.9802    | 
110     | 0.9802    | 
111     | 0.9802    | 
112     | 0.9802    | 
113     | 0.9881    | 
114     | 0.9881    | 
115     | 0.9881    | 
116     | 0.9881    | 
117     | 0.9881    | 
118     | 0.9881    | 
119     | 0.9881    | 
120     | 0.9881    | 
121     | 0.9881    | 
122     | 0.9881    | 
123     | 0.9881    | 
124     | 0.9881    | 
125     | 0.9881    | 
126     | 0.9881    | 
127     | 0.9881    | 
128     | 0.9881    | 
129     | 0.9881    | 
130     | 0.9881    | 
131     | 0.9881    | 
132     | 0.9881    | 
133     | 0.9881    | 
134     | 0.9881    | 
135     | 0.9881    | 
136     | 0.9881    | 
137     | 0.9881    | 
138     | 0.9881    | 
139     | 0.9881    | 
140     | 0.9881    | 
141     | 0.9881    | 
142     | 0.9881    | 
143     | 0.9881    | 
144     | 0.9881    | 
145     | 0.9881    | 
146     | 0.9881    | 
147     | 0.9881    | 
148     | 0.9881    | 
149     | 0.9881    | 
150     | 0.9881    | 
151     | 0.9881    | 
152     | 0.9881    | 
153     | 0.9881    | 
154     | 0.9881    | 
155     | 0.9881    | 
156     | 0.9881    | 
157     | 0.9881    | 
158     | 0.9881    | 
159     | 0.9881    | 
160     | 0.9881    | 
161     | 0.9881    | 
162     | 0.9881    | 
163     | 0.9881    | 
164     | 0.9881    | 
165     | 0.9881    | 
166     | 0.9881    | 
167     | 0.9881    | 
168     | 0.9881    | 
169     | 0.9881    | 
170     | 0.9881    | 
171     | 0.9881    | 
172     | 0.9881    | 
173     | 0.9881    | 
174     | 0.9881    | 
175     | 0.9881    | 
176     | 0.9881    | 
177     | 0.9881    | 
178     | 0.9881    | 
179     | 0.9881    | 
180     | 0.9881    | 
181     | 0.9881    | 
182     | 0.9881    | 
183     | 0.9881    | 
184     | 0.9881    | 
185     | 0.9881    | 
186     | 0.9881    | 
187     | 0.9881    | 
188     | 0.9881    | 
189     | 0.9881    | 
190     | 0.9881    | 
191     | 0.9881    | 
192     | 0.9881    | 
193     | 0.9881    | 
194     | 0.9881    | 
195     | 0.9881    | 
196     | 0.9881    | 
197     | 0.9881    | 
198     | 0.9881    | 
199     | 0.9881    | 
200     | 0.9881    | 
201     | 0.9881    | 
202     | 0.9881    | 
203     | 0.9881    | 
204     | 0.9881    | 
205     | 0.9881    | 
206     | 0.9881    | 
207     | 0.9881    | 
208     | 0.9881    | 
209     | 0.9881    | 
210     | 0.9881    | 
211     | 0.9881    | 
212     | 0.9881    | 
213     | 0.9881    | 
214     | 0.9881    | 
215     | 0.9881    | 
216     | 0.9881    | 
217     | 0.9881    | 
218     | 0.9881    | 
219     | 0.9881    | 
220     | 0.9881    | 
221     | 0.9881    | 
222     | 0.9881    | 
223     | 0.9881    | 
224     | 0.9881    | 
225     | 0.9881    | 
226     | 0.9881    | 
227     | 0.9881    | 
228     | 0.9881    | 
229     | 0.9881    | 
230     | 0.9881    | 
231     | 0.9881    | 
232     | 0.9881    | 
233     | 0.9881    | 
234     | 0.9881    | 
235     | 0.9881    | 
236     | 0.9881    | 
237     | 0.9881    | 
238     | 0.9881    | 
239     | 0.9881    | 
240     | 0.9881    | 
241     | 0.9881    | 
242     | 0.9881    | 
243     | 0.9881    | 
244     | 0.9881    | 
245     | 0.9881    | 
246     | 0.9881    | 
247     | 0.9881    | 
248     | 0.9881    | 
249     | 0.9881    | 
250     | 0.9881    | 
251     | 0.9881    | 
252     | 0.9881    | 
253     | 0.9881    | 
254     | 0.9881    | 
255     | 0.9881    | 
256     | 0.9881    | 
257     | 0.9881    | 
258     | 0.9881    | 
259     | 0.9881    | 
260     | 0.9881    | 
261     | 0.9881    | 
262     | 0.9881    | 
263     | 0.9881    | 
264     | 0.9881    | 
265     | 0.9881    | 
266     | 0.9881    | 
267     | 0.9881    | 
268     | 0.9881    | 
269     | 0.9881    | 
270     | 0.9881    | 
271     | 0.9881    | 
272     | 0.9881    | 
273     | 0.9881    | 
274     | 0.9881    | 
275     | 0.9881    | 
276     | 0.9881    | 
277     | 0.9881    | 
278     | 0.9881    | 
279     | 0.9881    | 
280     | 0.9881    | 
281     | 0.9881    | 
282     | 0.9881    | 
