
[+] General Parameters:
Training data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts
Test data:	/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts
Feature vector representation: Dense.
Ranking method:	LambdaMART
Feature description file:	Unspecified. All features will be used.
Train metric:	MAP
Test metric:	MAP
Feature normalization: No

[+] LambdaMART's Parameters:
No. of trees: 1000
No. of leaves: 10
No. of threshold candidates: 256
Learning rate: 0.1
Stop early: 100 rounds without performance gain on validation data


Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/train_sts]... [Done.]            
(149 ranked lists, 44700 entries read)

Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts]: 0... 
Reading feature file [/data3/jschaible/BTC_l2r/EvalData/L2R_Evaluation/derby.ac.uk/foldsPOP/test_sts]... [Done.]            
(117 ranked lists, 35100 entries read)
Initializing... [Done]
---------------------------------
Training starts...
---------------------------------
#iter   | MAP-T     | MAP-V     | 
---------------------------------
1       | 0.4444    | 
2       | 0.5201    | 
3       | 0.504     | 
4       | 0.5143    | 
5       | 0.5143    | 
6       | 0.5156    | 
7       | 0.5173    | 
8       | 0.511     | 
9       | 0.5111    | 
10      | 0.5112    | 
11      | 0.5112    | 
12      | 0.5112    | 
13      | 0.5148    | 
14      | 0.5149    | 
15      | 0.5148    | 
16      | 0.5253    | 
17      | 0.5793    | 
18      | 0.6012    | 
19      | 0.601     | 
20      | 0.6005    | 
21      | 0.6083    | 
22      | 0.6097    | 
23      | 0.6113    | 
24      | 0.6168    | 
25      | 0.6132    | 
26      | 0.6153    | 
27      | 0.6121    | 
28      | 0.6227    | 
29      | 0.6215    | 
30      | 0.6271    | 
31      | 0.6256    | 
32      | 0.6309    | 
33      | 0.634     | 
34      | 0.6389    | 
35      | 0.6434    | 
36      | 0.647     | 
37      | 0.6551    | 
38      | 0.6608    | 
39      | 0.6637    | 
40      | 0.6664    | 
41      | 0.6674    | 
42      | 0.6677    | 
43      | 0.6701    | 
44      | 0.6692    | 
45      | 0.6731    | 
46      | 0.6733    | 
47      | 0.6822    | 
48      | 0.6806    | 
49      | 0.6834    | 
50      | 0.6843    | 
51      | 0.6918    | 
52      | 0.6882    | 
53      | 0.6963    | 
54      | 0.6973    | 
55      | 0.7009    | 
56      | 0.705     | 
57      | 0.7068    | 
58      | 0.708     | 
59      | 0.7094    | 
60      | 0.7119    | 
61      | 0.7109    | 
62      | 0.7114    | 
63      | 0.7115    | 
64      | 0.7116    | 
65      | 0.7118    | 
66      | 0.713     | 
67      | 0.7138    | 
68      | 0.7142    | 
69      | 0.7146    | 
70      | 0.7186    | 
71      | 0.7188    | 
72      | 0.719     | 
73      | 0.7224    | 
74      | 0.7227    | 
75      | 0.7237    | 
76      | 0.7244    | 
77      | 0.7244    | 
78      | 0.7242    | 
79      | 0.7241    | 
80      | 0.729     | 
81      | 0.724     | 
82      | 0.7244    | 
83      | 0.7295    | 
84      | 0.7245    | 
85      | 0.7246    | 
86      | 0.7297    | 
87      | 0.7249    | 
88      | 0.7302    | 
89      | 0.7302    | 
90      | 0.7351    | 
91      | 0.7304    | 
92      | 0.7304    | 
93      | 0.7355    | 
94      | 0.7309    | 
95      | 0.731     | 
96      | 0.7387    | 
97      | 0.7343    | 
98      | 0.7393    | 
99      | 0.7392    | 
100     | 0.7438    | 
101     | 0.7395    | 
102     | 0.7334    | 
103     | 0.7389    | 
104     | 0.7443    | 
105     | 0.7404    | 
106     | 0.7395    | 
107     | 0.7396    | 
108     | 0.7447    | 
109     | 0.7412    | 
110     | 0.7401    | 
111     | 0.7363    | 
112     | 0.7402    | 
113     | 0.7365    | 
114     | 0.7406    | 
115     | 0.7467    | 
116     | 0.7426    | 
117     | 0.7387    | 
118     | 0.7426    | 
119     | 0.7427    | 
120     | 0.7439    | 
121     | 0.7424    | 
122     | 0.7478    | 
123     | 0.7448    | 
124     | 0.7436    | 
125     | 0.7398    | 
126     | 0.7443    | 
127     | 0.7454    | 
128     | 0.7415    | 
129     | 0.7415    | 
130     | 0.7438    | 
131     | 0.7418    | 
132     | 0.7406    | 
133     | 0.7408    | 
134     | 0.7462    | 
135     | 0.7436    | 
136     | 0.7413    | 
137     | 0.7436    | 
138     | 0.7435    | 
139     | 0.7413    | 
140     | 0.7435    | 
141     | 0.7463    | 
142     | 0.7433    | 
143     | 0.741     | 
144     | 0.7438    | 
145     | 0.7466    | 
146     | 0.7487    | 
147     | 0.7459    | 
148     | 0.748     | 
149     | 0.7443    | 
150     | 0.7481    | 
151     | 0.746     | 
152     | 0.7482    | 
153     | 0.7459    | 
154     | 0.7487    | 
155     | 0.7467    | 
156     | 0.7488    | 
157     | 0.7501    | 
158     | 0.7437    | 
159     | 0.7469    | 
160     | 0.7452    | 
161     | 0.7461    | 
162     | 0.7436    | 
163     | 0.7468    | 
164     | 0.7493    | 
165     | 0.7465    | 
166     | 0.745     | 
167     | 0.7502    | 
168     | 0.7469    | 
169     | 0.7516    | 
170     | 0.7534    | 
171     | 0.7517    | 
172     | 0.7484    | 
173     | 0.7523    | 
174     | 0.749     | 
175     | 0.7517    | 
176     | 0.7484    | 
177     | 0.7524    | 
178     | 0.7538    | 
179     | 0.7521    | 
180     | 0.7485    | 
181     | 0.7527    | 
182     | 0.7498    | 
183     | 0.7527    | 
184     | 0.7527    | 
185     | 0.7541    | 
186     | 0.7519    | 
187     | 0.7487    | 
188     | 0.7519    | 
189     | 0.7487    | 
190     | 0.7541    | 
191     | 0.7498    | 
192     | 0.753     | 
193     | 0.7548    | 
194     | 0.753     | 
195     | 0.7497    | 
196     | 0.7527    | 
197     | 0.753     | 
198     | 0.7548    | 
199     | 0.753     | 
200     | 0.7497    | 
201     | 0.753     | 
202     | 0.7497    | 
203     | 0.753     | 
204     | 0.7497    | 
205     | 0.753     | 
206     | 0.7557    | 
207     | 0.7539    | 
208     | 0.7539    | 
209     | 0.7504    | 
210     | 0.7536    | 
211     | 0.7505    | 
212     | 0.7537    | 
213     | 0.7505    | 
214     | 0.7537    | 
215     | 0.7505    | 
216     | 0.7534    | 
217     | 0.753     | 
218     | 0.7551    | 
219     | 0.7537    | 
220     | 0.7505    | 
221     | 0.7549    | 
222     | 0.7523    | 
223     | 0.7541    | 
224     | 0.756     | 
225     | 0.7518    | 
226     | 0.7543    | 
227     | 0.7518    | 
228     | 0.7548    | 
229     | 0.7522    | 
230     | 0.7548    | 
231     | 0.7527    | 
232     | 0.7539    | 
233     | 0.751     | 
234     | 0.7539    | 
235     | 0.7561    | 
236     | 0.754     | 
237     | 0.7565    | 
238     | 0.7522    | 
239     | 0.7565    | 
240     | 0.7527    | 
241     | 0.754     | 
242     | 0.7565    | 
243     | 0.7515    | 
244     | 0.7554    | 
245     | 0.7518    | 
246     | 0.751     | 
247     | 0.7533    | 
248     | 0.7554    | 
249     | 0.7528    | 
250     | 0.7546    | 
251     | 0.7528    | 
252     | 0.7544    | 
253     | 0.7514    | 
254     | 0.7544    | 
255     | 0.7508    | 
256     | 0.7531    | 
257     | 0.7552    | 
258     | 0.7566    | 
259     | 0.7554    | 
260     | 0.7516    | 
261     | 0.758     | 
262     | 0.7535    | 
263     | 0.7544    | 
264     | 0.7535    | 
265     | 0.7542    | 
266     | 0.7522    | 
267     | 0.758     | 
268     | 0.7588    | 
269     | 0.7566    | 
270     | 0.7544    | 
271     | 0.7566    | 
272     | 0.758     | 
273     | 0.755     | 
274     | 0.758     | 
275     | 0.7588    | 
276     | 0.7602    | 
277     | 0.7542    | 
278     | 0.755     | 
279     | 0.7542    | 
280     | 0.755     | 
281     | 0.7544    | 
282     | 0.7566    | 
